
2079460006;
11;1;02079460322
12;1;02079460322
13;1;02079460322
14;1;02079460322
15;1;02079460322
16;1;02079460322

2079460323;
1;1;02079460323
2;1;02079460323
3;1;02079460323
4;1;02079460323
5;1;02079460323
6;1;02079460323
7;1;02079460323
8;1;02079460323
9;1;02079460323
10;1;02079460323
11;1;02079460323
12;1;02079460323
13;1;02079460323
14;1;02079460323
15;1;02079460323
16;1;02079460323

2079460324;
1;1;02079460324
2;1;02079460324
3;1;02079460324
4;1;02079460324
5;1;02079460324
6;1;02079460324
7;1;02079460324
8;1;02079460324
9;1;02079460324
10;1;02079460324
11;1;02079460324
12;1;02079460324
13;1;02079460324
14;1;02079460324
15;1;02079460324
16;1;02079460324

2079460325;
1;1;02079460325
2;1;02079460325
3;1;02079460325
4;1;02079460325
5;1;02079460325
6;1;02079460325
7;1;02079460325
8;1;02079460325
9;1;02079460325
10;1;02079460325
11;1;02079460325
12;1;02079460325
13;1;02079460325
14;1;02079460325
15;1;02079460325
16;1;02079460325

2079460326;
1;1;02079460326
2;1;02079460326
3;1;02079460326
4;1;02079460326
5;1;02079460326
6;1;02079460326
7;1;02079460326
8;1;02079460326
9;1;02079460326
10;1;02079460326
11;1;02079460326
12;1;02079460326
13;1;02079460326
14;1;02079460326
15;1;02079460326
16;1;02079460326

2079460327;
1;1;02079460327
2;1;02079460327
3;1;02079460327
4;1;02079460327
5;1;02079460327
6;1;02079460327
7;1;02079460327
8;1;02079460327
9;1;02079460327
10;1;02079460327
11;1;02079460327
12;1;02079460327
13;1;02079460327
14;1;02079460327
15;1;02079460327
16;1;02079460327

2079460328;
1;1;02079460328
2;1;02079460328
3;1;02079460328
4;1;02079460328
5;1;02079460328
6;1;02079460328
7;1;02079460328
8;1;02079460328
9;1;02079460328
10;1;02079460328
11;1;02079460328
12;1;02079460328
13;1;02079460328
14;1;02079460328
15;1;02079460328
16;1;02079460328

2079460329;
1;1;02079460329
2;1;02079460329
3;1;02079460329
4;1;02079460329
5;1;02079460329
6;1;02079460329
7;1;02079460329
8;1;02079460329
9;1;02079460329
10;1;02079460329
11;1;02079460329
12;1;02079460329
13;1;02079460329
14;1;02079460329
15;1;02079460329
16;1;02079460329

2079460330;
1;1;02079460330
2;1;02079460330
3;1;02079460330
4;1;02079460330
5;1;02079460330
6;1;02079460330
7;1;02079460330
8;1;02079460330
9;1;02079460330
10;1;02079460330
11;1;02079460330
12;1;02079460330
13;1;02079460330
14;1;02079460330
15;1;02079460330
16;1;02079460330

2079460331;
1;1;02079460331
2;1;02079460331
3;1;02079460331
4;1;02079460331
5;1;02079460331
6;1;02079460331
7;1;02079460331
8;1;02079460331
9;1;02079460331
10;1;02079460331
11;1;02079460331
12;1;02079460331
13;1;02079460331
14;1;02079460331
15;1;02079460331
16;1;02079460331

2079460332;
1;1;02079460332
2;1;02079460332
3;1;02079460332
4;1;02079460332
5;1;02079460332
6;1;02079460332
7;1;02079460332
8;1;02079460332
9;1;02079460332
10;1;02079460332
11;1;02079460332
12;1;02079460332
13;1;02079460332
14;1;02079460332
15;1;02079460332
16;1;02079460332

2079460333;
1;1;02079460333
2;1;02079460333
3;1;02079460333
4;1;02079460333
5;1;02079460333
6;1;02079460333
7;1;02079460333
8;1;02079460333
9;1;02079460333
10;1;02079460333
11;1;02079460333
12;1;02079460333
13;1;02079460333
14;1;02079460333
15;1;02079460333
16;1;02079460333

2079460334;
1;1;02079460334
2;1;02079460334
3;1;02079460334
4;1;02079460334
5;1;02079460334
6;1;02079460334
7;1;02079460334
8;1;02079460334
9;1;02079460334
10;1;02079460334
11;1;02079460334
12;1;02079460334
13;1;02079460334
14;1;02079460334
15;1;02079460334
16;1;02079460334

2079460335;
1;1;02079460335
2;1;02079460335
3;1;02079460335
4;1;02079460335
5;1;02079460335
6;1;02079460335
7;1;02079460335
8;1;02079460335
9;1;02079460335
10;1;02079460335
11;1;02079460335
12;1;02079460335
13;1;02079460335
14;1;02079460335
15;1;02079460335
16;1;02079460335

2079460336;
1;1;02079460336
2;1;02079460336
3;1;02079460336
4;1;02079460336
5;1;02079460336
6;1;02079460336
7;1;02079460336
8;1;02079460336
9;1;02079460336
10;1;02079460336
11;1;02079460336
12;1;02079460336
13;1;02079460336
14;1;02079460336
15;1;02079460336
16;1;02079460336

2079460337;
1;1;02079460337
2;1;02079460337
3;1;02079460337
4;1;02079460337
5;1;02079460337
6;1;02079460337
7;1;02079460337
8;1;02079460337
9;1;02079460337
10;1;02079460337
11;1;02079460337
12;1;02079460337
13;1;02079460337
14;1;02079460337
15;1;02079460337
16;1;02079460337

2079460338;
1;1;02079460338
2;1;02079460338
3;1;02079460338
4;1;02079460338
5;1;02079460338
6;1;02079460338
7;1;02079460338
8;1;02079460338
9;1;02079460338
10;1;02079460338
11;1;02079460338
12;1;02079460338
13;1;02079460338
14;1;02079460338
15;1;02079460338
16;1;02079460338

2079460339;
1;1;02079460339
2;1;02079460339
3;1;02079460339
4;1;02079460339
5;1;02079460339
6;1;02079460339
7;1;02079460339
8;1;02079460339
9;1;02079460339
10;1;02079460339
11;1;02079460339
12;1;02079460339
13;1;02079460339
14;1;02079460339
15;1;02079460339
16;1;02079460339

2079460340;
1;1;02079460340
2;1;02079460340
3;1;02079460340
4;1;02079460340
5;1;02079460340
6;1;02079460340
7;1;02079460340
8;1;02079460340
9;1;02079460340
10;1;02079460340
11;1;02079460340
12;1;02079460340
13;1;02079460340
14;1;02079460340
15;1;02079460340
16;1;02079460340

2079460341;
1;1;02079460341
2;1;02079460341
3;1;02079460341
4;1;02079460341
5;1;02079460341
6;1;02079460341
7;1;02079460341
8;1;02079460341
9;1;02079460341
10;1;02079460341
11;1;02079460341
12;1;02079460341
13;1;02079460341
14;1;02079460341
15;1;02079460341
16;1;02079460341

2079460342;
1;1;02079460342
2;1;02079460342
3;1;02079460342
4;1;02079460342
5;1;02079460342
6;1;02079460342
7;1;02079460342
8;1;02079460342
9;1;02079460342
10;1;02079460342
11;1;02079460342
12;1;02079460342
13;1;02079460342
14;1;02079460342
15;1;02079460342
16;1;02079460342

2079460343;
1;1;02079460343
2;1;02079460343
3;1;02079460343
4;1;02079460343
5;1;02079460343
6;1;02079460343
7;1;02079460343
8;1;02079460343
9;1;02079460343
10;1;02079460343
11;1;02079460343
12;1;02079460343
13;1;02079460343
14;1;02079460343
15;1;02079460343
16;1;02079460343

2079460344;
1;1;02079460344
2;1;02079460344
3;1;02079460344
4;1;02079460344
5;1;02079460344
6;1;02079460344
7;1;02079460344
8;1;02079460344
9;1;02079460344
10;1;02079460344
11;1;02079460344
12;1;02079460344
13;1;02079460344
14;1;02079460344
15;1;02079460344
16;1;02079460344

2079460345;
1;1;02079460345
2;1;02079460345
3;1;02079460345
4;1;02079460345
5;1;02079460345
6;1;02079460345
7;1;02079460345
8;1;02079460345
9;1;02079460345
10;1;02079460345
11;1;02079460345
12;1;02079460345
13;1;02079460345
14;1;02079460345
15;1;02079460345
16;1;02079460345

2079460346;
1;1;02079460346
2;1;02079460346
3;1;02079460346
4;1;02079460346
5;1;02079460346
6;1;02079460346
7;1;02079460346
8;1;02079460346
9;1;02079460346
10;1;02079460346
11;1;02079460346
12;1;02079460346
13;1;02079460346
14;1;02079460346
15;1;02079460346
16;1;02079460346

2079460347;
1;1;02079460347
2;1;02079460347
3;1;02079460347
4;1;02079460347
5;1;02079460347
6;1;02079460347
7;1;02079460347
8;1;02079460347
9;1;02079460347
10;1;02079460347
11;1;02079460347
12;1;02079460347
13;1;02079460347
14;1;02079460347
15;1;02079460347
16;1;02079460347

2079460348;
1;1;02079460348
2;1;02079460348
3;1;02079460348
4;1;02079460348
5;1;02079460348
6;1;02079460348
7;1;02079460348
8;1;02079460348
9;1;02079460348
10;1;02079460348
11;1;02079460348
12;1;02079460348
13;1;02079460348
14;1;02079460348
15;1;02079460348
16;1;02079460348

2079460349;
1;1;02079460349
2;1;02079460349
3;1;02079460349
4;1;02079460349
5;1;02079460349
6;1;02079460349
7;1;02079460349
8;1;02079460349
9;1;02079460349
10;1;02079460349
11;1;02079460349
12;1;02079460349
13;1;02079460349
14;1;02079460349
15;1;02079460349
16;1;02079460349

2079460350;
1;1;02079460350
2;1;02079460350
3;1;02079460350
4;1;02079460350
5;1;02079460350
6;1;02079460350
7;1;02079460350
8;1;02079460350
9;1;02079460350
10;1;02079460350
11;1;02079460350
12;1;02079460350
13;1;02079460350
14;1;02079460350
15;1;02079460350
16;1;02079460350

2079460351;
1;1;02079460351
2;1;02079460351
3;1;02079460351
4;1;02079460351
5;1;02079460351
6;1;02079460351
7;1;02079460351
8;1;02079460351
9;1;02079460351
10;1;02079460351
11;1;02079460351
12;1;02079460351
13;1;02079460351
14;1;02079460351
15;1;02079460351
16;1;02079460351

2079460352;
1;1;02079460352
2;1;02079460352
3;1;02079460352
4;1;02079460352
5;1;02079460352
6;1;02079460352
7;1;02079460352
8;1;02079460352
9;1;02079460352
10;1;02079460352
11;1;02079460352
12;1;02079460352
13;1;02079460352
14;1;02079460352
15;1;02079460352
16;1;02079460352

2079460353;
1;1;02079460353
2;1;02079460353
3;1;02079460353
4;1;02079460353
5;1;02079460353
6;1;02079460353
7;1;02079460353
8;1;02079460353
9;1;02079460353
10;1;02079460353
11;1;02079460353
12;1;02079460353
13;1;02079460353
14;1;02079460353
15;1;02079460353
16;1;02079460353

2079460354;
1;1;02079460354
2;1;02079460354
3;1;02079460354
4;1;02079460354
5;1;02079460354
6;1;02079460354
7;1;02079460354
8;1;02079460354
9;1;02079460354
10;1;02079460354
11;1;02079460354
12;1;02079460354
13;1;02079460354
14;1;02079460354
15;1;02079460354
16;1;02079460354

2079460355;
1;1;02079460355
2;1;02079460355
3;1;02079460355
4;1;02079460355
5;1;02079460355
6;1;02079460355
7;1;02079460355
8;1;02079460355
9;1;02079460355
10;1;02079460355
11;1;02079460355
12;1;02079460355
13;1;02079460355
14;1;02079460355
15;1;02079460355
16;1;02079460355

2079460356;
1;1;02079460356
2;1;02079460356
3;1;02079460356
4;1;02079460356
5;1;02079460356
6;1;02079460356
7;1;02079460356
8;1;02079460356
9;1;02079460356
10;1;02079460356
11;1;02079460356
12;1;02079460356
13;1;02079460356
14;1;02079460356
15;1;02079460356
16;1;02079460356

2079460357;
1;1;02079460357
2;1;02079460357
3;1;02079460357
4;1;02079460357
5;1;02079460357
6;1;02079460357
7;1;02079460357
8;1;02079460357
9;1;02079460357
10;1;02079460357
11;1;02079460357
12;1;02079460357
13;1;02079460357
14;1;02079460357
15;1;02079460357
16;1;02079460357

2079460358;
1;1;02079460358
2;1;02079460358
3;1;02079460358
4;1;02079460358
5;1;02079460358
6;1;02079460358
7;1;02079460358
8;1;02079460358
9;1;02079460358
10;1;02079460358
11;1;02079460358
12;1;02079460358
13;1;02079460358
14;1;02079460358
15;1;02079460358
16;1;02079460358

2079460359;
1;1;02079460359
2;1;02079460359
3;1;02079460359
4;1;02079460359
5;1;02079460359
6;1;02079460359
7;1;02079460359
8;1;02079460359
9;1;02079460359
10;1;02079460359
11;1;02079460359
12;1;02079460359
13;1;02079460359
14;1;02079460359
15;1;02079460359
16;1;02079460359

2079460360;
1;1;02079460360
2;1;02079460360
3;1;02079460360
4;1;02079460360
5;1;02079460360
6;1;02079460360
7;1;02079460360
8;1;02079460360
9;1;02079460360
10;1;02079460360
11;1;02079460360
12;1;02079460360
13;1;02079460360
14;1;02079460360
15;1;02079460360
16;1;02079460360

2079460361;
1;1;02079460361
2;1;02079460361
3;1;02079460361
4;1;02079460361
5;1;02079460361
6;1;02079460361
7;1;02079460361
8;1;02079460361
9;1;02079460361
10;1;02079460361
11;1;02079460361
12;1;02079460361
13;1;02079460361
14;1;02079460361
15;1;02079460361
16;1;02079460361

2079460362;
1;1;02079460362
2;1;02079460362
3;1;02079460362
4;1;02079460362
5;1;02079460362
6;1;02079460362
7;1;02079460362
8;1;02079460362
9;1;02079460362
10;1;02079460362
11;1;02079460362
12;1;02079460362
13;1;02079460362
14;1;02079460362
15;1;02079460362
16;1;02079460362

2079460363;
1;1;02079460363
2;1;02079460363
3;1;02079460363
4;1;02079460363
5;1;02079460363
6;1;02079460363
7;1;02079460363
8;1;02079460363
9;1;02079460363
10;1;02079460363
11;1;02079460363
12;1;02079460363
13;1;02079460363
14;1;02079460363
15;1;02079460363
16;1;02079460363

2079460364;
1;1;02079460364
2;1;02079460364
3;1;02079460364
4;1;02079460364
5;1;02079460364
6;1;02079460364
7;1;02079460364
8;1;02079460364
9;1;02079460364
10;1;02079460364
11;1;02079460364
12;1;02079460364
13;1;02079460364
14;1;02079460364
15;1;02079460364
16;1;02079460364

2079460365;
1;1;02079460365
2;1;02079460365
3;1;02079460365
4;1;02079460365
5;1;02079460365
6;1;02079460365
7;1;02079460365
8;1;02079460365
9;1;02079460365
10;1;02079460365
11;1;02079460365
12;1;02079460365
13;1;02079460365
14;1;02079460365
15;1;02079460365
16;1;02079460365

2079460366;
1;1;02079460366
2;1;02079460366
3;1;02079460366
4;1;02079460366
5;1;02079460366
6;1;02079460366
7;1;02079460366
8;1;02079460366
9;1;02079460366
10;1;02079460366
11;1;02079460366
12;1;02079460366
13;1;02079460366
14;1;02079460366
15;1;02079460366
16;1;02079460366

2079460367;
1;1;02079460367
2;1;02079460367
3;1;02079460367
4;1;02079460367
5;1;02079460367
6;1;02079460367
7;1;02079460367
8;1;02079460367
9;1;02079460367
10;1;02079460367
11;1;02079460367
12;1;02079460367
13;1;02079460367
14;1;02079460367
15;1;02079460367
16;1;02079460367

2079460368;
1;1;02079460368
2;1;02079460368
3;1;02079460368
4;1;02079460368
5;1;02079460368
6;1;02079460368
7;1;02079460368
8;1;02079460368
9;1;02079460368
10;1;02079460368
11;1;02079460368
12;1;02079460368
13;1;02079460368
14;1;02079460368
15;1;02079460368
16;1;02079460368

2079460369;
1;1;02079460369
2;1;02079460369
3;1;02079460369
4;1;02079460369
5;1;02079460369
6;1;02079460369
7;1;02079460369
8;1;02079460369
9;1;02079460369
10;1;02079460369
11;1;02079460369
12;1;02079460369
13;1;02079460369
14;1;02079460369
15;1;02079460369
16;1;02079460369

2079460370;
1;1;02079460370
2;1;02079460370
3;1;02079460370
4;1;02079460370
5;1;02079460370
6;1;02079460370
7;1;02079460370
8;1;02079460370
9;1;02079460370
10;1;02079460370
11;1;02079460370
12;1;02079460370
13;1;02079460370
14;1;02079460370
15;1;02079460370
16;1;02079460370

2079460371;
1;1;02079460371
2;1;02079460371
3;1;02079460371
4;1;02079460371
5;1;02079460371
6;1;02079460371
7;1;02079460371
8;1;02079460371
9;1;02079460371
10;1;02079460371
11;1;02079460371
12;1;02079460371
13;1;02079460371
14;1;02079460371
15;1;02079460371
16;1;02079460371

2079460372;
1;1;02079460372
2;1;02079460372
3;1;02079460372
4;1;02079460372
5;1;02079460372
6;1;02079460372
7;1;02079460372
8;1;02079460372
9;1;02079460372
10;1;02079460372
11;1;02079460372
12;1;02079460372
13;1;02079460372
14;1;02079460372
15;1;02079460372
16;1;02079460372

2079460373;
1;1;02079460373
2;1;02079460373
3;1;02079460373
4;1;02079460373
5;1;02079460373
6;1;02079460373
7;1;02079460373
8;1;02079460373
9;1;02079460373
10;1;02079460373
11;1;02079460373
12;1;02079460373
13;1;02079460373
14;1;02079460373
15;1;02079460373
16;1;02079460373

2079460374;
1;1;02079460374
2;1;02079460374
3;1;02079460374
4;1;02079460374
5;1;02079460374
6;1;02079460374
7;1;02079460374
8;1;02079460374
9;1;02079460374
10;1;02079460374
11;1;02079460374
12;1;02079460374
13;1;02079460374
14;1;02079460374
15;1;02079460374
16;1;02079460374

2079460375;
1;1;02079460375
2;1;02079460375
3;1;02079460375
4;1;02079460375
5;1;02079460375
6;1;02079460375
7;1;02079460375
8;1;02079460375
9;1;02079460375
10;1;02079460375
11;1;02079460375
12;1;02079460375
13;1;02079460375
14;1;02079460375
15;1;02079460375
16;1;02079460375

2079460376;
1;1;02079460376
2;1;02079460376
3;1;02079460376
4;1;02079460376
5;1;02079460376
6;1;02079460376
7;1;02079460376
8;1;02079460376
9;1;02079460376
10;1;02079460376
11;1;02079460376
12;1;02079460376
13;1;02079460376
14;1;02079460376
15;1;02079460376
16;1;02079460376

2079460377;
1;1;02079460377
2;1;02079460377
3;1;02079460377
4;1;02079460377
5;1;02079460377
6;1;02079460377
7;1;02079460377
8;1;02079460377
9;1;02079460377
10;1;02079460377
11;1;02079460377
12;1;02079460377
13;1;02079460377
14;1;02079460377
15;1;02079460377
16;1;02079460377

2079460378;
1;1;02079460378
2;1;02079460378
3;1;02079460378
4;1;02079460378
5;1;02079460378
6;1;02079460378
7;1;02079460378
8;1;02079460378
9;1;02079460378
10;1;02079460378
11;1;02079460378
12;1;02079460378
13;1;02079460378
14;1;02079460378
15;1;02079460378
16;1;02079460378

2079460379;
1;1;02079460379
2;1;02079460379
3;1;02079460379
4;1;02079460379
5;1;02079460379
6;1;02079460379
7;1;02079460379
8;1;02079460379
9;1;02079460379
10;1;02079460379
11;1;02079460379
12;1;02079460379
13;1;02079460379
14;1;02079460379
15;1;02079460379
16;1;02079460379

2079460380;
1;1;02079460380
2;1;02079460380
3;1;02079460380
4;1;02079460380
5;1;02079460380
6;1;02079460380
7;1;02079460380
8;1;02079460380
9;1;02079460380
10;1;02079460380
11;1;02079460380
12;1;02079460380
13;1;02079460380
14;1;02079460380
15;1;02079460380
16;1;02079460380

2079460381;
1;1;02079460381
2;1;02079460381
3;1;02079460381
4;1;02079460381
5;1;02079460381
6;1;02079460381
7;1;02079460381
8;1;02079460381
9;1;02079460381
10;1;02079460381
11;1;02079460381
12;1;02079460381
13;1;02079460381
14;1;02079460381
15;1;02079460381
16;1;02079460381

2079460382;
1;1;02079460382
2;1;02079460382
3;1;02079460382
4;1;02079460382
5;1;02079460382
6;1;02079460382
7;1;02079460382
8;1;02079460382
9;1;02079460382
10;1;02079460382
11;1;02079460382
12;1;02079460382
13;1;02079460382
14;1;02079460382
15;1;02079460382
16;1;02079460382

2079460383;
1;1;02079460383
2;1;02079460383
3;1;02079460383
4;1;02079460383
5;1;02079460383
6;1;02079460383
7;1;02079460383
8;1;02079460383
9;1;02079460383
10;1;02079460383
11;1;02079460383
12;1;02079460383
13;1;02079460383
14;1;02079460383
15;1;02079460383
16;1;02079460383

2079460384;
1;1;02079460384
2;1;02079460384
3;1;02079460384
4;1;02079460384
5;1;02079460384
6;1;02079460384
7;1;02079460384
8;1;02079460384
9;1;02079460384
10;1;02079460384
11;1;02079460384
12;1;02079460384
13;1;02079460384
14;1;02079460384
15;1;02079460384
16;1;02079460384

2079460385;
1;1;02079460385
2;1;02079460385
3;1;02079460385
4;1;02079460385
5;1;02079460385
6;1;02079460385
7;1;02079460385
8;1;02079460385
9;1;02079460385
10;1;02079460385
11;1;02079460385
12;1;02079460385
13;1;02079460385
14;1;02079460385
15;1;02079460385
16;1;02079460385

2079460386;
1;1;02079460386
2;1;02079460386
3;1;02079460386
4;1;02079460386
5;1;02079460386
6;1;02079460386
7;1;02079460386
8;1;02079460386
9;1;02079460386
10;1;02079460386
11;1;02079460386
12;1;02079460386
13;1;02079460386
14;1;02079460386
15;1;02079460386
16;1;02079460386

2079460387;
1;1;02079460387
2;1;02079460387
3;1;02079460387
4;1;02079460387
5;1;02079460387
6;1;02079460387
7;1;02079460387
8;1;02079460387
9;1;02079460387
10;1;02079460387
11;1;02079460387
12;1;02079460387
13;1;02079460387
14;1;02079460387
15;1;02079460387
16;1;02079460387

2079460388;
1;1;02079460388
2;1;02079460388
3;1;02079460388
4;1;02079460388
5;1;02079460388
6;1;02079460388
7;1;02079460388
8;1;02079460388
9;1;02079460388
10;1;02079460388
11;1;02079460388
12;1;02079460388
13;1;02079460388
14;1;02079460388
15;1;02079460388
16;1;02079460388

2079460389;
1;1;02079460389
2;1;02079460389
3;1;02079460389
4;1;02079460389
5;1;02079460389
6;1;02079460389
7;1;02079460389
8;1;02079460389
9;1;02079460389
10;1;02079460389
11;1;02079460389
12;1;02079460389
13;1;02079460389
14;1;02079460389
15;1;02079460389
16;1;02079460389

2079460390;
1;1;02079460390
2;1;02079460390
3;1;02079460390
4;1;02079460390
5;1;02079460390
6;1;02079460390
7;1;02079460390
8;1;02079460390
9;1;02079460390
10;1;02079460390
11;1;02079460390
12;1;02079460390
13;1;02079460390
14;1;02079460390
15;1;02079460390
16;1;02079460390

2079460391;
1;1;02079460391
2;1;02079460391
3;1;02079460391
4;1;02079460391
5;1;02079460391
6;1;02079460391
7;1;02079460391
8;1;02079460391
9;1;02079460391
10;1;02079460391
11;1;02079460391
12;1;02079460391
13;1;02079460391
14;1;02079460391
15;1;02079460391
16;1;02079460391

2079460392;
1;1;02079460392
2;1;02079460392
3;1;02079460392
4;1;02079460392
5;1;02079460392
6;1;02079460392
7;1;02079460392
8;1;02079460392
9;1;02079460392
10;1;02079460392
11;1;02079460392
12;1;02079460392
13;1;02079460392
14;1;02079460392
15;1;02079460392
16;1;02079460392

2079460393;
